filename,xmin,xmax,ymin,ymax,cell_type,confidence
BloodImage_00001.jpg,285,302,208,240,3,0.972480893
BloodImage_00001.jpg,388,404,206,227,3,0.918319147
BloodImage_00001.jpg,163,208,150,229,2,0.564244208
BloodImage_00001.jpg,607,639,32,72,3,0.957088746
BloodImage_00001.jpg,0,29,155,179,3,0.976878525
BloodImage_00001.jpg,384,406,341,367,3,0.706181278
BloodImage_00001.jpg,469,548,0,46,3,0.510531479
BloodImage_00001.jpg,131,163,16,112,3,0.994004108
BloodImage_00001.jpg,470,525,370,380,3,0.995125299
BloodImage_00001.jpg,495,598,101,156,3,0.971834726
BloodImage_00001.jpg,487,505,4,23,3,0.953816439
BloodImage_00001.jpg,414,448,368,402,3,0.963974142
BloodImage_00001.jpg,444,480,0,54,3,0.706551901
BloodImage_00001.jpg,69,91,36,55,3,0.988087203
BloodImage_00001.jpg,606,614,296,334,3,0.953958592
BloodImage_00001.jpg,21,65,86,113,3,0.806251613
BloodImage_00001.jpg,490,516,272,302,3,0.993445343
BloodImage_00001.jpg,379,404,43,62,3,0.952062683
BloodImage_00001.jpg,455,476,148,203,3,0.93302193
BloodImage_00001.jpg,566,603,0,32,3,0.874912623
BloodImage_00001.jpg,44,107,218,321,3,0.535590215
BloodImage_00001.jpg,190,217,14,36,3,0.584437147
BloodImage_00001.jpg,0,106,40,187,3,0.991905265
BloodImage_00001.jpg,176,227,229,260,3,0.983437701
BloodImage_00001.jpg,542,569,63,102,3,0.968310636
BloodImage_00001.jpg,219,383,0,98,3,0.9561569
BloodImage_00001.jpg,0,98,27,191,3,0.919686221
BloodImage_00001.jpg,529,551,302,322,3,0.994229086
BloodImage_00001.jpg,213,232,147,164,3,0.566290357
BloodImage_00001.jpg,49,285,322,479,3,0.992068144
BloodImage_00001.jpg,0,207,68,263,3,0.987982511
BloodImage_00001.jpg,401,411,69,99,3,0.872737973
BloodImage_00001.jpg,0,308,310,479,3,0.684420306
BloodImage_00001.jpg,355,377,112,127,3,0.842183017
BloodImage_00001.jpg,303,329,235,260,3,0.836473133
BloodImage_00001.jpg,37,82,216,257,3,0.972409551
BloodImage_00001.jpg,322,368,299,329,1,0.722135892
BloodImage_00001.jpg,530,554,176,213,3,0.833238063
BloodImage_00001.jpg,192,257,0,49,3,0.911987208
BloodImage_00001.jpg,603,625,8,22,3,0.996690015
BloodImage_00001.jpg,131,158,48,96,3,0.940321218
BloodImage_00001.jpg,555,585,147,159,3,0.820101324
BloodImage_00001.jpg,144,180,121,199,3,0.920886631
BloodImage_00001.jpg,32,69,82,108,3,0.895683173
BloodImage_00001.jpg,568,586,247,272,3,0.997016767
BloodImage_00001.jpg,0,36,370,384,3,0.963893929
BloodImage_00001.jpg,201,257,357,369,3,0.793628588
BloodImage_00001.jpg,234,325,104,186,3,0.911088831
BloodImage_00001.jpg,107,245,329,376,3,0.852257526
BloodImage_00001.jpg,23,105,250,336,3,0.996054225
BloodImage_00001.jpg,265,283,351,380,3,0.978725886
BloodImage_00001.jpg,144,179,154,199,3,0.898087609
BloodImage_00001.jpg,100,265,373,472,3,0.982707629
BloodImage_00001.jpg,501,525,247,260,3,0.964693857
BloodImage_00001.jpg,70,207,68,263,3,0.986573514
BloodImage_00001.jpg,337,374,436,452,1,0.741347602
BloodImage_00001.jpg,442,615,0,86,3,0.892713453
BloodImage_00001.jpg,269,339,448,479,3,0.85275328
BloodImage_00001.jpg,346,372,22,38,3,0.972594218
BloodImage_00001.jpg,0,107,218,353,1,0.620293739
BloodImage_00001.jpg,322,368,299,335,3,0.893951609
BloodImage_00001.jpg,340,352,269,294,3,0.854548764
BloodImage_00001.jpg,52,89,44,77,3,0.991865763
BloodImage_00001.jpg,195,214,160,185,3,0.891559207
BloodImage_00001.jpg,0,74,252,351,3,0.971172284
BloodImage_00001.jpg,13,51,395,440,3,0.832230592
BloodImage_00001.jpg,326,360,128,146,3,0.974991743
BloodImage_00001.jpg,468,534,401,479,3,0.986915263
BloodImage_00001.jpg,398,415,12,35,3,0.957362573
BloodImage_00001.jpg,176,256,228,272,3,0.991214693
BloodImage_00001.jpg,172,180,153,195,3,0.660860097
BloodImage_00001.jpg,467,513,400,431,3,0.608963443
BloodImage_00001.jpg,33,53,392,441,3,0.665488526
BloodImage_00001.jpg,0,23,441,467,3,0.989409012
BloodImage_00001.jpg,169,353,30,160,3,0.990475182
BloodImage_00001.jpg,83,113,241,260,3,0.962636189
BloodImage_00001.jpg,232,517,348,479,3,0.808687246
BloodImage_00001.jpg,230,271,223,262,3,0.944214711
BloodImage_00001.jpg,569,620,92,154,3,0.988444548
BloodImage_00001.jpg,446,487,322,349,3,0.974732951
BloodImage_00001.jpg,284,385,45,82,3,0.952717125
BloodImage_00001.jpg,344,432,170,232,3,0.974801046
BloodImage_00001.jpg,556,575,252,289,3,0.985929829
BloodImage_00001.jpg,481,505,175,202,3,0.978238103
BloodImage_00001.jpg,444,639,0,155,3,0.984277451
BloodImage_00001.jpg,436,460,292,314,3,0.994522707
BloodImage_00001.jpg,546,573,117,156,3,0.99057675
BloodImage_00001.jpg,398,639,0,120,3,0.966262002
BloodImage_00001.jpg,0,17,272,324,3,0.996421667
BloodImage_00001.jpg,83,113,241,287,3,0.940522993
BloodImage_00001.jpg,0,23,313,341,3,0.852931015
BloodImage_00001.jpg,0,26,273,341,3,0.963238252
BloodImage_00001.jpg,4,25,266,303,3,0.992138038
BloodImage_00001.jpg,128,156,64,101,3,0.891767316
BloodImage_00001.jpg,485,576,111,175,3,0.670822675
BloodImage_00001.jpg,58,89,45,77,3,0.71736499
BloodImage_00001.jpg,299,528,43,246,3,0.990850399
BloodImage_00001.jpg,474,523,310,353,3,0.969787627
BloodImage_00001.jpg,579,615,461,479,3,0.977819987
BloodImage_00001.jpg,320,364,242,264,3,0.884091682
BloodImage_00001.jpg,35,96,113,188,3,0.940176381
BloodImage_00001.jpg,0,96,117,187,3,0.719530872
BloodImage_00001.jpg,300,409,128,186,3,0.983972891
BloodImage_00001.jpg,17,62,376,405,3,0.942519128
BloodImage_00001.jpg,393,421,415,435,3,0.985446919
BloodImage_00001.jpg,241,282,336,358,3,0.989093179
BloodImage_00001.jpg,23,47,89,112,3,0.989662986
BloodImage_00001.jpg,312,340,7,26,3,0.739709507
BloodImage_00001.jpg,374,416,232,257,3,0.737520931
BloodImage_00001.jpg,146,247,0,115,3,0.977131569
BloodImage_00001.jpg,475,565,200,322,3,0.816087758
BloodImage_00001.jpg,0,19,443,467,3,0.838781882
BloodImage_00001.jpg,386,401,0,56,3,0.988339247
BloodImage_00001.jpg,300,385,16,54,2,0.590742618
BloodImage_00001.jpg,431,460,39,87,3,0.857983342
BloodImage_00001.jpg,0,68,60,95,3,0.947566052
BloodImage_00001.jpg,439,493,319,352,3,0.973853256
BloodImage_00001.jpg,568,639,10,95,3,0.958932024
BloodImage_00001.jpg,439,485,319,352,3,0.943956107
BloodImage_00001.jpg,191,220,13,31,3,0.794527099
BloodImage_00001.jpg,0,68,62,125,3,0.931345103
BloodImage_00001.jpg,456,528,76,146,3,0.981613431
BloodImage_00001.jpg,479,512,29,51,3,0.999982854
BloodImage_00001.jpg,0,75,303,353,3,0.982145991
BloodImage_00001.jpg,245,276,218,242,3,0.97820471
BloodImage_00001.jpg,463,486,148,216,3,0.969568378
BloodImage_00001.jpg,337,442,28,163,3,0.902104955
BloodImage_00001.jpg,282,352,437,479,3,0.929847754
BloodImage_00001.jpg,83,128,410,450,3,0.964302804
BloodImage_00001.jpg,400,416,131,160,3,0.866125688
BloodImage_00001.jpg,144,222,148,241,3,0.964954168
BloodImage_00001.jpg,207,245,360,369,3,0.959042519
BloodImage_00001.jpg,97,265,324,472,3,0.995586467
BloodImage_00001.jpg,129,183,289,316,3,0.817335057
BloodImage_00001.jpg,83,109,236,282,3,0.942179027
BloodImage_00001.jpg,143,203,346,371,3,0.995791154
BloodImage_00001.jpg,349,404,238,263,3,0.838163524
BloodImage_00001.jpg,37,111,216,283,3,0.970356007
BloodImage_00001.jpg,369,419,389,431,3,0.98869205
BloodImage_00001.jpg,438,461,39,64,3,0.978112018
BloodImage_00001.jpg,343,365,10,37,3,0.990374683
BloodImage_00001.jpg,400,426,129,160,3,0.938057919
BloodImage_00001.jpg,171,207,152,227,3,0.970396055
BloodImage_00001.jpg,0,69,252,351,3,0.98443303
BloodImage_00001.jpg,552,583,88,126,3,0.904306467
BloodImage_00001.jpg,593,639,10,70,3,0.999996275
BloodImage_00001.jpg,475,565,200,313,3,0.937773086
BloodImage_00001.jpg,597,636,89,128,3,0.98902708
BloodImage_00001.jpg,471,504,464,477,1,0.662187109
BloodImage_00001.jpg,328,359,88,109,3,0.734989513
BloodImage_00001.jpg,607,631,337,391,3,0.999996112
BloodImage_00001.jpg,144,271,204,272,3,0.965585505
BloodImage_00001.jpg,528,610,0,56,3,0.757649733
BloodImage_00001.jpg,430,449,385,444,3,0.99555091
BloodImage_00001.jpg,523,551,40,59,3,0.979716923
BloodImage_00001.jpg,154,177,272,294,3,0.98523839
BloodImage_00001.jpg,240,272,247,266,3,0.709471497
BloodImage_00001.jpg,605,639,242,391,3,0.970603677
BloodImage_00001.jpg,576,604,241,291,3,0.977840749
BloodImage_00001.jpg,326,349,196,224,3,0.995694006
BloodImage_00001.jpg,568,625,240,334,3,0.989714163
BloodImage_00001.jpg,583,608,241,289,3,0.980013099
BloodImage_00001.jpg,499,527,244,262,3,0.931366021
BloodImage_00001.jpg,486,514,30,46,3,0.876868042
BloodImage_00001.jpg,485,592,96,175,3,0.987069038
BloodImage_00001.jpg,4,26,273,323,3,0.84826979
BloodImage_00001.jpg,199,226,128,161,3,0.774441469
BloodImage_00001.jpg,299,416,88,187,3,0.996405844
BloodImage_00001.jpg,268,297,187,208,3,0.973983678
BloodImage_00001.jpg,570,639,105,184,3,0.999992149
BloodImage_00001.jpg,463,534,122,216,3,0.972402078
BloodImage_00001.jpg,289,329,56,65,3,0.895379937
BloodImage_00001.jpg,300,385,6,54,3,0.988521389
BloodImage_00001.jpg,371,433,428,456,3,0.680164836
BloodImage_00001.jpg,229,255,223,256,3,0.985289069
BloodImage_00001.jpg,396,412,62,99,3,0.920431489
BloodImage_00001.jpg,35,97,112,188,3,0.963948099
BloodImage_00001.jpg,268,302,186,215,3,0.548027649
BloodImage_00001.jpg,134,193,66,128,3,0.962434756
BloodImage_00001.jpg,435,576,271,406,3,0.99682854
BloodImage_00001.jpg,119,202,228,312,3,0.943028029
BloodImage_00001.jpg,294,345,347,369,3,0.930046214
BloodImage_00001.jpg,272,349,445,478,3,0.972738957
BloodImage_00001.jpg,568,606,389,405,3,0.964913156
BloodImage_00001.jpg,317,371,448,479,3,0.975211302
BloodImage_00001.jpg,591,614,63,84,3,0.892261423
BloodImage_00001.jpg,0,64,369,479,3,0.991208914
BloodImage_00001.jpg,365,416,351,387,3,0.920413002
BloodImage_00001.jpg,608,626,112,135,3,0.999988861
BloodImage_00001.jpg,151,187,0,24,3,0.969909111
BloodImage_00001.jpg,352,387,183,192,3,0.999990579
BloodImage_00001.jpg,199,226,144,160,3,0.929824727
BloodImage_00001.jpg,274,313,436,467,3,0.915480241
BloodImage_00001.jpg,569,639,0,26,3,0.767057731
BloodImage_00001.jpg,214,278,191,224,3,0.927011849
BloodImage_00001.jpg,106,144,449,468,3,0.981136223
BloodImage_00001.jpg,145,166,160,175,3,0.758628459
BloodImage_00001.jpg,218,278,125,167,3,0.892325739
BloodImage_00001.jpg,439,528,46,119,3,0.982044167
BloodImage_00001.jpg,459,541,303,359,3,0.944466078
BloodImage_00001.jpg,170,196,237,256,3,0.990083026
BloodImage_00001.jpg,347,363,88,112,3,0.987870929
BloodImage_00001.jpg,425,443,396,438,3,0.925059508
BloodImage_00001.jpg,287,319,222,248,3,0.515833477
BloodImage_00001.jpg,606,632,319,391,3,0.952702158
BloodImage_00001.jpg,32,51,395,440,3,0.995346703
BloodImage_00001.jpg,581,608,240,288,3,0.971807559
BloodImage_00001.jpg,469,485,0,33,3,0.778783973
BloodImage_00001.jpg,439,528,46,146,3,0.979100682
BloodImage_00001.jpg,154,174,31,60,3,0.969087542
BloodImage_00001.jpg,461,480,0,16,3,0.972766599
BloodImage_00001.jpg,464,534,401,479,3,0.86379008
BloodImage_00001.jpg,220,254,84,116,3,0.982301839
BloodImage_00001.jpg,232,534,348,479,3,0.990437397
BloodImage_00001.jpg,168,207,152,230,3,0.932467144
BloodImage_00001.jpg,272,287,269,296,3,0.997786536
BloodImage_00001.jpg,286,307,351,376,3,0.999991447
BloodImage_00001.jpg,174,198,224,241,3,0.596190232
BloodImage_00001.jpg,37,69,101,128,3,0.993332992
BloodImage_00001.jpg,314,374,448,479,3,0.994423844
BloodImage_00001.jpg,448,517,416,479,3,0.859980997
BloodImage_00001.jpg,490,568,198,232,3,0.79533222
BloodImage_00001.jpg,44,255,197,367,3,0.953115242
BloodImage_00001.jpg,29,39,392,423,3,0.962513749
BloodImage_00001.jpg,75,143,180,189,3,0.823485931
BloodImage_00001.jpg,0,63,372,473,3,0.983095919
BloodImage_00001.jpg,269,368,374,479,3,0.959677766
BloodImage_00001.jpg,84,106,410,460,3,0.944355261
BloodImage_00001.jpg,385,416,236,278,3,0.801041151
BloodImage_00001.jpg,337,349,196,224,3,0.696951144
BloodImage_00001.jpg,75,144,177,190,3,0.991220096
BloodImage_00001.jpg,608,639,245,314,3,0.877313945
BloodImage_00001.jpg,608,632,89,119,3,0.98894657
BloodImage_00001.jpg,229,248,0,28,3,0.990701566
BloodImage_00001.jpg,294,393,0,32,3,0.859114187
BloodImage_00001.jpg,247,275,217,240,3,0.631898068
BloodImage_00001.jpg,546,575,252,306,3,0.98261442
BloodImage_00001.jpg,415,435,464,479,3,0.995070066
BloodImage_00001.jpg,217,383,0,98,3,0.927226285
BloodImage_00001.jpg,487,580,109,174,3,0.951265814
BloodImage_00001.jpg,32,45,6,31,3,0.922166885
BloodImage_00001.jpg,490,536,202,221,3,0.771140733
BloodImage_00001.jpg,0,16,208,240,3,0.607290984
BloodImage_00001.jpg,528,639,0,69,3,0.815646986
BloodImage_00001.jpg,91,106,106,128,3,0.779625406
BloodImage_00001.jpg,188,252,12,53,3,0.98620821
BloodImage_00001.jpg,543,639,105,292,3,0.802685966
BloodImage_00001.jpg,150,175,122,144,3,0.980714403
BloodImage_00001.jpg,20,77,149,189,3,0.842934409
BloodImage_00001.jpg,0,44,341,353,3,0.906225497
BloodImage_00001.jpg,581,625,240,334,3,0.966927618
BloodImage_00001.jpg,11,51,395,444,3,0.950925687
BloodImage_00001.jpg,185,248,0,37,3,0.986796657
BloodImage_00001.jpg,431,528,43,119,3,0.754990564
BloodImage_00001.jpg,465,494,413,429,3,0.993164803
BloodImage_00001.jpg,520,568,198,232,3,0.966173444
BloodImage_00001.jpg,475,575,200,313,3,0.989047666
BloodImage_00001.jpg,29,39,391,425,3,0.96094561
BloodImage_00001.jpg,568,639,32,95,3,0.668029141
BloodImage_00001.jpg,617,639,0,20,3,0.897075737
BloodImage_00001.jpg,471,534,122,163,3,0.780493122
BloodImage_00001.jpg,360,448,341,402,3,0.822683976
BloodImage_00001.jpg,496,524,101,127,3,0.992158559
BloodImage_00001.jpg,384,411,291,336,3,0.889120319
BloodImage_00001.jpg,121,215,16,115,3,0.990994007
BloodImage_00001.jpg,334,380,4,17,3,0.813693117
BloodImage_00001.jpg,110,255,293,367,3,0.999992782
BloodImage_00001.jpg,463,554,137,212,3,0.877953164
BloodImage_00001.jpg,543,576,364,406,3,0.956581861
BloodImage_00001.jpg,462,507,445,479,3,0.994845027
BloodImage_00001.jpg,529,564,165,213,3,0.993954191
BloodImage_00001.jpg,343,398,112,165,3,0.863698333
BloodImage_00001.jpg,285,448,345,455,3,0.953308353
BloodImage_00001.jpg,267,346,185,223,3,0.989463254
BloodImage_00001.jpg,234,319,104,153,3,0.986317382
BloodImage_00001.jpg,220,395,0,111,3,0.680711993
BloodImage_00001.jpg,482,509,37,51,3,0.961040452
BloodImage_00001.jpg,278,400,0,66,3,0.954724022
BloodImage_00001.jpg,0,77,149,189,3,0.612821498
BloodImage_00001.jpg,131,168,0,112,3,0.979166996
BloodImage_00001.jpg,148,217,48,117,3,0.960248811
BloodImage_00001.jpg,592,614,62,83,3,0.820404784
BloodImage_00001.jpg,578,617,461,479,3,0.652192969
BloodImage_00001.jpg,137,202,203,267,3,0.957232169
BloodImage_00001.jpg,317,370,448,479,3,0.731374085
BloodImage_00001.jpg,352,368,305,335,3,0.893061648
BloodImage_00001.jpg,423,563,141,378,3,0.996869879
BloodImage_00001.jpg,445,457,323,348,3,0.894236979
BloodImage_00001.jpg,176,206,288,304,3,0.989082221
BloodImage_00001.jpg,384,427,221,278,3,0.590057444
BloodImage_00001.jpg,130,168,0,97,3,0.974604723
BloodImage_00001.jpg,225,254,84,96,3,0.990543628
BloodImage_00001.jpg,305,373,95,146,3,0.989750405
BloodImage_00001.jpg,581,639,30,72,3,0.872132365
BloodImage_00001.jpg,544,610,384,406,3,0.975490698
BloodImage_00001.jpg,340,384,6,31,3,0.617408179
BloodImage_00001.jpg,390,400,0,36,3,0.839929659
BloodImage_00001.jpg,475,639,112,402,3,0.943583458
BloodImage_00001.jpg,297,400,128,187,3,0.99447759
BloodImage_00001.jpg,471,548,0,52,3,0.991687623
BloodImage_00001.jpg,387,430,170,188,3,0.867352372
BloodImage_00001.jpg,178,277,128,210,3,0.912299636
BloodImage_00001.jpg,457,540,135,166,3,0.912236426
BloodImage_00001.jpg,326,352,195,228,3,0.73641688
BloodImage_00001.jpg,346,369,22,39,3,0.984183049
BloodImage_00001.jpg,0,32,441,475,3,0.982648983
BloodImage_00001.jpg,225,384,111,215,3,0.906284769
BloodImage_00001.jpg,219,383,0,93,3,0.920962787
BloodImage_00001.jpg,105,266,335,465,3,0.827207609
BloodImage_00001.jpg,282,370,437,479,3,0.94791707
BloodImage_00001.jpg,176,338,193,272,3,0.925247506
BloodImage_00001.jpg,401,445,464,479,2,0.648376671
BloodImage_00001.jpg,75,126,197,229,3,0.899275064
BloodImage_00001.jpg,145,171,160,199,3,0.971637889
BloodImage_00001.jpg,0,33,289,341,3,0.914716721
BloodImage_00001.jpg,27,63,37,47,3,0.991263858
BloodImage_00001.jpg,233,272,33,54,3,0.969186792
BloodImage_00001.jpg,459,541,274,359,3,0.906286698
BloodImage_00001.jpg,347,374,88,149,3,0.924250636
BloodImage_00001.jpg,469,548,0,52,3,0.907111565
BloodImage_00001.jpg,288,319,222,248,3,0.870933383
BloodImage_00001.jpg,522,551,30,57,3,0.787775844
BloodImage_00001.jpg,397,423,0,35,3,0.879839884
BloodImage_00001.jpg,255,272,232,255,3,0.907989583
BloodImage_00001.jpg,544,639,245,405,3,0.936173554
BloodImage_00001.jpg,146,252,0,117,3,0.986440783
BloodImage_00001.jpg,117,129,289,316,3,0.732573251
BloodImage_00001.jpg,536,576,163,201,3,0.937244189
BloodImage_00001.jpg,575,630,88,127,1,0.647708338
BloodImage_00001.jpg,350,432,428,479,3,0.989456338
BloodImage_00001.jpg,436,639,75,406,3,0.924091703
BloodImage_00001.jpg,277,352,197,266,3,0.991456456
BloodImage_00001.jpg,145,156,11,48,3,0.976800278
BloodImage_00001.jpg,444,494,0,55,3,0.991790593
BloodImage_00001.jpg,574,614,49,84,3,0.862984142
BloodImage_00001.jpg,265,400,239,320,3,0.943446229
BloodImage_00001.jpg,144,208,150,240,3,0.983633857
BloodImage_00001.jpg,0,120,310,400,3,0.994484321
BloodImage_00001.jpg,312,368,335,371,3,0.992113037
BloodImage_00001.jpg,16,49,249,260,3,0.572490271
BloodImage_00001.jpg,569,621,97,148,3,0.771747017
BloodImage_00001.jpg,0,106,40,189,3,0.81330024
BloodImage_00001.jpg,414,435,44,81,3,0.964184252
BloodImage_00001.jpg,438,453,96,117,3,0.988708397
BloodImage_00001.jpg,465,496,415,435,3,0.990752868
BloodImage_00001.jpg,471,548,0,45,3,0.969241049
BloodImage_00001.jpg,0,107,250,353,3,0.968136416
BloodImage_00001.jpg,238,292,312,385,3,0.989938664
BloodImage_00001.jpg,472,507,274,304,3,0.990326327
BloodImage_00001.jpg,48,89,43,77,3,0.997152708
BloodImage_00001.jpg,26,56,296,341,3,0.95761896
BloodImage_00001.jpg,421,440,298,363,3,0.994809528
BloodImage_00001.jpg,288,369,70,83,3,0.979524509
BloodImage_00001.jpg,107,144,329,348,3,0.913437402
BloodImage_00001.jpg,130,193,0,160,3,0.997437178
BloodImage_00001.jpg,544,632,442,479,3,0.991132547
BloodImage_00001.jpg,299,400,144,187,3,0.957672779
BloodImage_00001.jpg,401,426,130,144,3,0.975886595
BloodImage_00001.jpg,136,160,208,237,3,0.999996058
BloodImage_00001.jpg,327,360,128,146,3,0.81095692
BloodImage_00001.jpg,542,569,75,102,3,0.920080576
BloodImage_00001.jpg,277,377,229,266,3,0.94424736
BloodImage_00001.jpg,150,207,16,92,3,0.993341698
BloodImage_00001.jpg,0,32,368,383,3,0.985162724
BloodImage_00001.jpg,619,637,285,304,3,0.915952786
BloodImage_00001.jpg,290,304,116,150,3,0.77081152
BloodImage_00001.jpg,113,134,233,248,3,0.747302894
BloodImage_00001.jpg,556,585,148,158,3,0.724100821
BloodImage_00001.jpg,389,415,247,272,3,0.979947172
BloodImage_00001.jpg,121,179,43,107,3,0.997463596
BloodImage_00001.jpg,199,297,125,224,3,0.994123994
BloodImage_00001.jpg,272,433,346,456,3,0.961158295
BloodImage_00001.jpg,30,66,405,470,3,0.947406904
BloodImage_00001.jpg,107,128,432,448,3,0.999996485
BloodImage_00001.jpg,0,64,443,479,3,0.982692854
BloodImage_00001.jpg,350,457,426,479,3,0.539953724
BloodImage_00001.jpg,234,534,335,479,3,0.96083497
BloodImage_00001.jpg,334,377,4,16,3,0.945497825
BloodImage_00001.jpg,105,121,296,320,3,0.926590038
BloodImage_00001.jpg,463,512,136,204,3,0.950872164
BloodImage_00001.jpg,271,292,412,439,3,0.8411799
BloodImage_00001.jpg,143,225,443,469,3,0.941006588
BloodImage_00001.jpg,170,288,237,328,3,0.959127596
BloodImage_00001.jpg,368,399,93,119,3,0.910523891
BloodImage_00001.jpg,0,37,133,156,3,0.951975556
BloodImage_00001.jpg,337,639,0,163,3,0.991479642
BloodImage_00001.jpg,97,217,324,409,3,0.82912571
BloodImage_00001.jpg,192,287,263,324,3,0.999997375
BloodImage_00001.jpg,325,399,127,165,3,0.989902868
BloodImage_00001.jpg,225,253,84,96,3,0.943032416
BloodImage_00001.jpg,581,607,241,283,3,0.734264826
BloodImage_00001.jpg,110,138,0,16,3,0.94695267
BloodImage_00001.jpg,366,387,387,421,3,0.995304666
BloodImage_00001.jpg,141,156,399,420,3,0.972504091
BloodImage_00001.jpg,44,137,314,406,3,0.973654618
BloodImage_00001.jpg,273,455,376,479,3,0.970829489
BloodImage_00001.jpg,338,374,444,457,3,0.504845417
BloodImage_00001.jpg,219,639,0,120,3,0.699257866
BloodImage_00001.jpg,41,75,317,352,3,0.980838339
BloodImage_00001.jpg,93,127,65,93,3,0.958210692
BloodImage_00001.jpg,5,64,95,151,3,0.950212485
BloodImage_00001.jpg,28,63,38,47,3,0.97966908
BloodImage_00001.jpg,563,633,441,479,3,0.669268615
BloodImage_00001.jpg,0,72,60,151,3,0.94976993
BloodImage_00001.jpg,462,537,102,259,3,0.981527674
BloodImage_00001.jpg,168,225,453,469,3,0.979239058
BloodImage_00001.jpg,0,326,310,479,3,0.983883402
BloodImage_00001.jpg,83,224,410,474,3,0.517786717
BloodImage_00001.jpg,464,532,408,479,3,0.970927041
BloodImage_00001.jpg,11,47,95,129,3,0.938089907
BloodImage_00001.jpg,62,91,113,131,3,0.981130364
BloodImage_00001.jpg,486,513,30,45,3,0.772776619
BloodImage_00001.jpg,608,632,214,230,3,0.999995895
BloodImage_00001.jpg,33,69,95,113,3,0.964261973
BloodImage_00001.jpg,178,230,240,261,3,0.766519314
BloodImage_00001.jpg,448,517,400,479,3,0.824231584
BloodImage_00001.jpg,400,496,101,221,3,0.931054866
BloodImage_00001.jpg,191,222,10,37,3,0.572312741
BloodImage_00001.jpg,177,227,229,260,3,0.875823003
BloodImage_00001.jpg,606,632,319,345,3,0.767221771
BloodImage_00001.jpg,6,64,112,150,3,0.975099367
BloodImage_00001.jpg,47,80,187,239,3,0.958414486
BloodImage_00001.jpg,272,371,445,479,3,0.959150644
BloodImage_00001.jpg,286,304,5,46,3,0.904690984
BloodImage_00001.jpg,543,639,162,292,3,0.920676493
BloodImage_00001.jpg,543,634,88,155,3,0.843740203
BloodImage_00001.jpg,300,320,12,37,3,0.978102624
BloodImage_00001.jpg,234,345,448,479,3,0.976876307
BloodImage_00001.jpg,107,208,329,376,3,0.973116695
BloodImage_00001.jpg,216,243,194,222,3,0.833139169
BloodImage_00001.jpg,218,278,125,207,3,0.891625032
BloodImage_00001.jpg,436,548,271,361,3,0.774703091
BloodImage_00001.jpg,366,427,387,434,3,0.952318422
BloodImage_00001.jpg,617,639,295,322,3,0.936339167
BloodImage_00001.jpg,231,271,225,262,3,0.93583009
BloodImage_00001.jpg,360,416,352,385,3,0.832927809
BloodImage_00001.jpg,284,345,347,437,3,0.931456598
BloodImage_00001.jpg,464,520,408,440,3,0.722256585
BloodImage_00001.jpg,234,275,455,479,3,0.980629164
BloodImage_00001.jpg,195,338,193,260,3,0.970512932
BloodImage_00001.jpg,453,474,59,80,3,0.670625495
BloodImage_00001.jpg,215,246,182,223,3,0.977690839
BloodImage_00001.jpg,225,250,84,96,3,0.990263833
BloodImage_00001.jpg,197,229,229,259,3,0.890416273
BloodImage_00001.jpg,166,215,77,115,3,0.769681375
BloodImage_00001.jpg,242,265,373,408,3,0.972994937
BloodImage_00001.jpg,561,630,441,479,3,0.985917805
BloodImage_00001.jpg,458,471,147,193,3,0.993273338
BloodImage_00001.jpg,467,555,138,210,3,0.93620122
BloodImage_00001.jpg,143,226,442,469,3,0.94057133
BloodImage_00001.jpg,0,21,309,339,3,0.994458474
BloodImage_00001.jpg,277,326,73,86,3,0.987706786
BloodImage_00001.jpg,561,577,253,289,3,0.993868427
BloodImage_00001.jpg,606,639,245,322,3,0.990413252
BloodImage_00001.jpg,192,217,14,30,3,0.881484218
BloodImage_00001.jpg,469,523,219,273,3,0.992907848
BloodImage_00001.jpg,119,185,269,312,2,0.572638349
BloodImage_00001.jpg,342,365,10,38,3,0.990788298
BloodImage_00001.jpg,321,342,294,308,3,0.983432302
BloodImage_00001.jpg,575,630,88,96,3,0.865564228
BloodImage_00001.jpg,336,350,197,224,3,0.730539801
BloodImage_00001.jpg,530,550,197,216,3,0.678060152
BloodImage_00001.jpg,320,374,240,265,3,0.852985969
BloodImage_00001.jpg,515,555,218,229,3,0.862192517
BloodImage_00001.jpg,534,558,149,197,3,0.978328775
BloodImage_00001.jpg,0,64,140,187,3,0.99999268
BloodImage_00001.jpg,220,241,95,116,3,0.971135138
BloodImage_00001.jpg,274,309,445,467,3,0.981491821
BloodImage_00001.jpg,157,171,32,60,3,0.807153382
BloodImage_00001.jpg,170,284,237,288,3,0.999992801
BloodImage_00001.jpg,608,639,293,335,3,0.996864878
BloodImage_00001.jpg,576,617,459,479,3,0.946407685
BloodImage_00001.jpg,156,188,0,27,3,0.992978528
BloodImage_00001.jpg,610,639,294,335,3,0.974594193
BloodImage_00001.jpg,183,204,317,335,3,0.956194506
BloodImage_00001.jpg,272,288,28,48,3,0.739493381
BloodImage_00001.jpg,148,207,16,92,3,0.972095303
BloodImage_00001.jpg,312,385,335,376,3,0.996853551
BloodImage_00001.jpg,5,64,109,151,3,0.959701302
BloodImage_00001.jpg,559,620,92,152,3,0.96834577
BloodImage_00001.jpg,44,138,206,319,3,0.98150201
